id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_kabupaten_kota;kelompok_pengeluaran;kode_bulan;bulan;inflasi;satuan;tahun;Cluster
1661;32;JAWA BARAT;3271;KOTA BOGOR;Perawatan Pribadi da Jasa Lainnya;7;JULI;13.05;PERSEN;2025;4
1662;32;JAWA BARAT;3271;KOTA BOGOR;Makanan, Minuman dan Tembakau;8;AGUSTUS;3.62;PERSEN;2025;3
1663;32;JAWA BARAT;3271;KOTA BOGOR;Pakaian dan Alas Kaki;8;AGUSTUS;1.73;PERSEN;2025;3
1664;32;JAWA BARAT;3271;KOTA BOGOR;Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga;8;AGUSTUS;0.74;PERSEN;2025;3
1665;32;JAWA BARAT;3271;KOTA BOGOR;Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga;8;AGUSTUS;1.36;PERSEN;2025;3
1666;32;JAWA BARAT;3271;KOTA BOGOR;Kesehatan;8;AGUSTUS;1.46;PERSEN;2025;3
1667;32;JAWA BARAT;3271;KOTA BOGOR;Transportasi;8;AGUSTUS;0.36;PERSEN;2025;3
1668;32;JAWA BARAT;3271;KOTA BOGOR;Informasi, Komunikasi dan Jasa Keuangan;8;AGUSTUS;0.36;PERSEN;2025;3
1669;32;JAWA BARAT;3271;KOTA BOGOR;Rekreasi, Olahraga dan Budaya;8;AGUSTUS;1.56;PERSEN;2025;3
1670;32;JAWA BARAT;3271;KOTA BOGOR;Pendidikan;8;AGUSTUS;0.8;PERSEN;2025;3
1671;32;JAWA BARAT;3271;KOTA BOGOR;Penyediaan Makanan dan Minuman/ Restoran;8;AGUSTUS;2.54;PERSEN;2025;3
1672;32;JAWA BARAT;3271;KOTA BOGOR;Perawatan Pribadi da Jasa Lainnya;8;AGUSTUS;13.04;PERSEN;2025;4
1673;32;JAWA BARAT;3272;KOTA SUKABUMI;Makanan, Minuman dan Tembakau;1;JANUARI;5.02;PERSEN;2025;3
1674;32;JAWA BARAT;3272;KOTA SUKABUMI;Pakaian dan Alas Kaki;1;JANUARI;1.29;PERSEN;2025;3
1675;32;JAWA BARAT;3272;KOTA SUKABUMI;Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga;1;JANUARI;-10.24;PERSEN;2025;3
1676;32;JAWA BARAT;3272;KOTA SUKABUMI;Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga;1;JANUARI;0.79;PERSEN;2025;3
1677;32;JAWA BARAT;3272;KOTA SUKABUMI;Kesehatan;1;JANUARI;4.52;PERSEN;2025;3
1678;32;JAWA BARAT;3272;KOTA SUKABUMI;Transportasi;1;JANUARI;0.39;PERSEN;2025;3
1679;32;JAWA BARAT;3272;KOTA SUKABUMI;Informasi, Komunikasi dan Jasa Keuangan;1;JANUARI;-1.47;PERSEN;2025;3
1680;32;JAWA BARAT;3272;KOTA SUKABUMI;Rekreasi, Olahraga dan Budaya;1;JANUARI;7.27;PERSEN;2025;4
1681;32;JAWA BARAT;3272;KOTA SUKABUMI;Pendidikan;1;JANUARI;4.46;PERSEN;2025;3
1682;32;JAWA BARAT;3272;KOTA SUKABUMI;Penyediaan Makanan dan Minuman/ Restoran;1;JANUARI;3.9;PERSEN;2025;3
1683;32;JAWA BARAT;3272;KOTA SUKABUMI;Perawatan Pribadi da Jasa Lainnya;1;JANUARI;7.92;PERSEN;2025;4
1684;32;JAWA BARAT;3272;KOTA SUKABUMI;Makanan, Minuman dan Tembakau;2;FEBRUARI;4.25;PERSEN;2025;3
1685;32;JAWA BARAT;3272;KOTA SUKABUMI;Pakaian dan Alas Kaki;2;FEBRUARI;1.12;PERSEN;2025;3
1686;32;JAWA BARAT;3272;KOTA SUKABUMI;Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga;2;FEBRUARI;-15.18;PERSEN;2025;3
1687;32;JAWA BARAT;3272;KOTA SUKABUMI;Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga;2;FEBRUARI;0.95;PERSEN;2025;3
1688;32;JAWA BARAT;3272;KOTA SUKABUMI;Kesehatan;2;FEBRUARI;4.11;PERSEN;2025;3
1689;32;JAWA BARAT;3272;KOTA SUKABUMI;Transportasi;2;FEBRUARI;0.77;PERSEN;2025;3
1690;32;JAWA BARAT;3272;KOTA SUKABUMI;Informasi, Komunikasi dan Jasa Keuangan;2;FEBRUARI;-1.46;PERSEN;2025;3
1691;32;JAWA BARAT;3272;KOTA SUKABUMI;Rekreasi, Olahraga dan Budaya;2;FEBRUARI;5.55;PERSEN;2025;3
1692;32;JAWA BARAT;3272;KOTA SUKABUMI;Pendidikan;2;FEBRUARI;4.46;PERSEN;2025;3
1693;32;JAWA BARAT;3272;KOTA SUKABUMI;Penyediaan Makanan dan Minuman/ Restoran;2;FEBRUARI;4.58;PERSEN;2025;3
1694;32;JAWA BARAT;3272;KOTA SUKABUMI;Perawatan Pribadi da Jasa Lainnya;2;FEBRUARI;9.71;PERSEN;2025;4
1695;32;JAWA BARAT;3272;KOTA SUKABUMI;Makanan, Minuman dan Tembakau;3;MARET;4.17;PERSEN;2025;3
1696;32;JAWA BARAT;3272;KOTA SUKABUMI;Pakaian dan Alas Kaki;3;MARET;1.07;PERSEN;2025;3
1697;32;JAWA BARAT;3272;KOTA SUKABUMI;Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga;3;MARET;-7.47;PERSEN;2025;3
1698;32;JAWA BARAT;3272;KOTA SUKABUMI;Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga;3;MARET;0.94;PERSEN;2025;3
1699;32;JAWA BARAT;3272;KOTA SUKABUMI;Kesehatan;3;MARET;4.42;PERSEN;2025;3
1700;32;JAWA BARAT;3272;KOTA SUKABUMI;Transportasi;3;MARET;1.03;PERSEN;2025;3
1701;32;JAWA BARAT;3272;KOTA SUKABUMI;Informasi, Komunikasi dan Jasa Keuangan;3;MARET;-1.47;PERSEN;2025;3
1702;32;JAWA BARAT;3272;KOTA SUKABUMI;Rekreasi, Olahraga dan Budaya;3;MARET;4.56;PERSEN;2025;3
1703;32;JAWA BARAT;3272;KOTA SUKABUMI;Pendidikan;3;MARET;4.46;PERSEN;2025;3
1704;32;JAWA BARAT;3272;KOTA SUKABUMI;Penyediaan Makanan dan Minuman/ Restoran;3;MARET;3.62;PERSEN;2025;3
1705;32;JAWA BARAT;3272;KOTA SUKABUMI;Perawatan Pribadi da Jasa Lainnya;3;MARET;10.04;PERSEN;2025;4
1706;32;JAWA BARAT;3272;KOTA SUKABUMI;Makanan, Minuman dan Tembakau;4;APRIL;3.52;PERSEN;2025;3
1707;32;JAWA BARAT;3272;KOTA SUKABUMI;Pakaian dan Alas Kaki;4;APRIL;0.84;PERSEN;2025;3
1708;32;JAWA BARAT;3272;KOTA SUKABUMI;Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga;4;APRIL;0.66;PERSEN;2025;3
1709;32;JAWA BARAT;3272;KOTA SUKABUMI;Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga;4;APRIL;1.05;PERSEN;2025;3
1710;32;JAWA BARAT;3272;KOTA SUKABUMI;Kesehatan;4;APRIL;4.59;PERSEN;2025;3
1711;32;JAWA BARAT;3272;KOTA SUKABUMI;Transportasi;4;APRIL;0.98;PERSEN;2025;3
1712;32;JAWA BARAT;3272;KOTA SUKABUMI;Informasi, Komunikasi dan Jasa Keuangan;4;APRIL;-0.01;PERSEN;2025;3
1713;32;JAWA BARAT;3272;KOTA SUKABUMI;Rekreasi, Olahraga dan Budaya;4;APRIL;4.47;PERSEN;2025;3
1714;32;JAWA BARAT;3272;KOTA SUKABUMI;Pendidikan;4;APRIL;4.46;PERSEN;2025;3
1715;32;JAWA BARAT;3272;KOTA SUKABUMI;Penyediaan Makanan dan Minuman/ Restoran;4;APRIL;3.46;PERSEN;2025;3
1716;32;JAWA BARAT;3272;KOTA SUKABUMI;Perawatan Pribadi da Jasa Lainnya;4;APRIL;9.38;PERSEN;2025;4
1717;32;JAWA BARAT;3272;KOTA SUKABUMI;Makanan, Minuman dan Tembakau;5;MEI;3.6;PERSEN;2025;3
1718;32;JAWA BARAT;3272;KOTA SUKABUMI;Pakaian dan Alas Kaki;5;MEI;0.61;PERSEN;2025;3
1719;32;JAWA BARAT;3272;KOTA SUKABUMI;Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga;5;MEI;0.66;PERSEN;2025;3
1720;32;JAWA BARAT;3272;KOTA SUKABUMI;Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga;5;MEI;1.46;PERSEN;2025;3
1721;32;JAWA BARAT;3272;KOTA SUKABUMI;Kesehatan;5;MEI;3.36;PERSEN;2025;3
1722;32;JAWA BARAT;3272;KOTA SUKABUMI;Transportasi;5;MEI;1.25;PERSEN;2025;3
1723;32;JAWA BARAT;3272;KOTA SUKABUMI;Informasi, Komunikasi dan Jasa Keuangan;5;MEI;-0.42;PERSEN;2025;3
1724;32;JAWA BARAT;3272;KOTA SUKABUMI;Rekreasi, Olahraga dan Budaya;5;MEI;4.52;PERSEN;2025;3
1725;32;JAWA BARAT;3272;KOTA SUKABUMI;Pendidikan;5;MEI;4.46;PERSEN;2025;3
1726;32;JAWA BARAT;3272;KOTA SUKABUMI;Penyediaan Makanan dan Minuman/ Restoran;5;MEI;3.39;PERSEN;2025;3
1727;32;JAWA BARAT;3272;KOTA SUKABUMI;Perawatan Pribadi da Jasa Lainnya;5;MEI;9.4;PERSEN;2025;4
1728;32;JAWA BARAT;3272;KOTA SUKABUMI;Makanan, Minuman dan Tembakau;6;JUNI;5.32;PERSEN;2025;3
1729;32;JAWA BARAT;3272;KOTA SUKABUMI;Pakaian dan Alas Kaki;6;JUNI;0.47;PERSEN;2025;3
1730;32;JAWA BARAT;3272;KOTA SUKABUMI;Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga;6;JUNI;0.66;PERSEN;2025;3
1731;32;JAWA BARAT;3272;KOTA SUKABUMI;Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga;6;JUNI;1.4;PERSEN;2025;3
1732;32;JAWA BARAT;3272;KOTA SUKABUMI;Kesehatan;6;JUNI;3.22;PERSEN;2025;3
1733;32;JAWA BARAT;3272;KOTA SUKABUMI;Transportasi;6;JUNI;1.14;PERSEN;2025;3
1734;32;JAWA BARAT;3272;KOTA SUKABUMI;Informasi, Komunikasi dan Jasa Keuangan;6;JUNI;-0.47;PERSEN;2025;3
1735;32;JAWA BARAT;3272;KOTA SUKABUMI;Rekreasi, Olahraga dan Budaya;6;JUNI;3.97;PERSEN;2025;3
1736;32;JAWA BARAT;3272;KOTA SUKABUMI;Pendidikan;6;JUNI;4.46;PERSEN;2025;3
1737;32;JAWA BARAT;3272;KOTA SUKABUMI;Penyediaan Makanan dan Minuman/ Restoran;6;JUNI;3.83;PERSEN;2025;3
1738;32;JAWA BARAT;3272;KOTA SUKABUMI;Perawatan Pribadi da Jasa Lainnya;6;JUNI;9.99;PERSEN;2025;4
1739;32;JAWA BARAT;3272;KOTA SUKABUMI;Makanan, Minuman dan Tembakau;7;JULI;6.15;PERSEN;2025;3
1740;32;JAWA BARAT;3272;KOTA SUKABUMI;Pakaian dan Alas Kaki;7;JULI;1.27;PERSEN;2025;3
1741;32;JAWA BARAT;3272;KOTA SUKABUMI;Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga;7;JULI;0.68;PERSEN;2025;3
1742;32;JAWA BARAT;3272;KOTA SUKABUMI;Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga;7;JULI;1.49;PERSEN;2025;3
1743;32;JAWA BARAT;3272;KOTA SUKABUMI;Kesehatan;7;JULI;3.14;PERSEN;2025;3
1744;32;JAWA BARAT;3272;KOTA SUKABUMI;Transportasi;7;JULI;1.42;PERSEN;2025;3
1745;32;JAWA BARAT;3272;KOTA SUKABUMI;Informasi, Komunikasi dan Jasa Keuangan;7;JULI;-0.51;PERSEN;2025;3
1746;32;JAWA BARAT;3272;KOTA SUKABUMI;Rekreasi, Olahraga dan Budaya;7;JULI;4.16;PERSEN;2025;3
1747;32;JAWA BARAT;3272;KOTA SUKABUMI;Pendidikan;7;JULI;5.04;PERSEN;2025;3
1748;32;JAWA BARAT;3272;KOTA SUKABUMI;Penyediaan Makanan dan Minuman/ Restoran;7;JULI;3.83;PERSEN;2025;3
1749;32;JAWA BARAT;3272;KOTA SUKABUMI;Perawatan Pribadi da Jasa Lainnya;7;JULI;10.15;PERSEN;2025;4
1750;32;JAWA BARAT;3272;KOTA SUKABUMI;Makanan, Minuman dan Tembakau;8;AGUSTUS;6.02;PERSEN;2025;3
1751;32;JAWA BARAT;3272;KOTA SUKABUMI;Pakaian dan Alas Kaki;8;AGUSTUS;1.22;PERSEN;2025;3
1752;32;JAWA BARAT;3272;KOTA SUKABUMI;Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga;8;AGUSTUS;0.67;PERSEN;2025;3
1753;32;JAWA BARAT;3272;KOTA SUKABUMI;Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga;8;AGUSTUS;1.21;PERSEN;2025;3
1754;32;JAWA BARAT;3272;KOTA SUKABUMI;Kesehatan;8;AGUSTUS;3.2;PERSEN;2025;3
1755;32;JAWA BARAT;3272;KOTA SUKABUMI;Transportasi;8;AGUSTUS;1.27;PERSEN;2025;3
1756;32;JAWA BARAT;3272;KOTA SUKABUMI;Informasi, Komunikasi dan Jasa Keuangan;8;AGUSTUS;-0.68;PERSEN;2025;3
1757;32;JAWA BARAT;3272;KOTA SUKABUMI;Rekreasi, Olahraga dan Budaya;8;AGUSTUS;4.03;PERSEN;2025;3
1758;32;JAWA BARAT;3272;KOTA SUKABUMI;Pendidikan;8;AGUSTUS;5.5;PERSEN;2025;3
1759;32;JAWA BARAT;3272;KOTA SUKABUMI;Penyediaan Makanan dan Minuman/ Restoran;8;AGUSTUS;3.83;PERSEN;2025;3
1760;32;JAWA BARAT;3272;KOTA SUKABUMI;Perawatan Pribadi da Jasa Lainnya;8;AGUSTUS;9.67;PERSEN;2025;4
1761;32;JAWA BARAT;3273;KOTA BANDUNG;Makanan, Minuman dan Tembakau;1;JANUARI;4.42;PERSEN;2025;3
1762;32;JAWA BARAT;3273;KOTA BANDUNG;Pakaian dan Alas Kaki;1;JANUARI;1.54;PERSEN;2025;3
1763;32;JAWA BARAT;3273;KOTA BANDUNG;Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga;1;JANUARI;-6.3;PERSEN;2025;3
1764;32;JAWA BARAT;3273;KOTA BANDUNG;Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga;1;JANUARI;-0.58;PERSEN;2025;3
1765;32;JAWA BARAT;3273;KOTA BANDUNG;Kesehatan;1;JANUARI;1.63;PERSEN;2025;3
1766;32;JAWA BARAT;3273;KOTA BANDUNG;Transportasi;1;JANUARI;-0.17;PERSEN;2025;3
1767;32;JAWA BARAT;3273;KOTA BANDUNG;Informasi, Komunikasi dan Jasa Keuangan;1;JANUARI;-0.07;PERSEN;2025;3
1768;32;JAWA BARAT;3273;KOTA BANDUNG;Rekreasi, Olahraga dan Budaya;1;JANUARI;0.42;PERSEN;2025;3
1769;32;JAWA BARAT;3273;KOTA BANDUNG;Pendidikan;1;JANUARI;0.93;PERSEN;2025;3
1770;32;JAWA BARAT;3273;KOTA BANDUNG;Penyediaan Makanan dan Minuman/ Restoran;1;JANUARI;2.42;PERSEN;2025;3
1771;32;JAWA BARAT;3273;KOTA BANDUNG;Perawatan Pribadi da Jasa Lainnya;1;JANUARI;8.89;PERSEN;2025;4
1772;32;JAWA BARAT;3273;KOTA BANDUNG;Makanan, Minuman dan Tembakau;2;FEBRUARI;2.93;PERSEN;2025;3
1773;32;JAWA BARAT;3273;KOTA BANDUNG;Pakaian dan Alas Kaki;2;FEBRUARI;1.21;PERSEN;2025;3
1774;32;JAWA BARAT;3273;KOTA BANDUNG;Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga;2;FEBRUARI;-9.5;PERSEN;2025;3
1775;32;JAWA BARAT;3273;KOTA BANDUNG;Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga;2;FEBRUARI;-0.23;PERSEN;2025;3
1776;32;JAWA BARAT;3273;KOTA BANDUNG;Kesehatan;2;FEBRUARI;1.69;PERSEN;2025;3
1777;32;JAWA BARAT;3273;KOTA BANDUNG;Transportasi;2;FEBRUARI;0.29;PERSEN;2025;3
1778;32;JAWA BARAT;3273;KOTA BANDUNG;Informasi, Komunikasi dan Jasa Keuangan;2;FEBRUARI;-0.06;PERSEN;2025;3
1779;32;JAWA BARAT;3273;KOTA BANDUNG;Rekreasi, Olahraga dan Budaya;2;FEBRUARI;1.01;PERSEN;2025;3
1780;32;JAWA BARAT;3273;KOTA BANDUNG;Pendidikan;2;FEBRUARI;0.93;PERSEN;2025;3
1781;32;JAWA BARAT;3273;KOTA BANDUNG;Penyediaan Makanan dan Minuman/ Restoran;2;FEBRUARI;1.66;PERSEN;2025;3
1782;32;JAWA BARAT;3273;KOTA BANDUNG;Perawatan Pribadi da Jasa Lainnya;2;FEBRUARI;10.57;PERSEN;2025;4
1783;32;JAWA BARAT;3273;KOTA BANDUNG;Makanan, Minuman dan Tembakau;3;MARET;2.58;PERSEN;2025;3
1784;32;JAWA BARAT;3273;KOTA BANDUNG;Pakaian dan Alas Kaki;3;MARET;0.87;PERSEN;2025;3
1785;32;JAWA BARAT;3273;KOTA BANDUNG;Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga;3;MARET;-3.98;PERSEN;2025;3
1786;32;JAWA BARAT;3273;KOTA BANDUNG;Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga;3;MARET;-1.1;PERSEN;2025;3
1787;32;JAWA BARAT;3273;KOTA BANDUNG;Kesehatan;3;MARET;1.48;PERSEN;2025;3
1788;32;JAWA BARAT;3273;KOTA BANDUNG;Transportasi;3;MARET;0.79;PERSEN;2025;3
1789;32;JAWA BARAT;3273;KOTA BANDUNG;Informasi, Komunikasi dan Jasa Keuangan;3;MARET;-0.09;PERSEN;2025;3
1790;32;JAWA BARAT;3273;KOTA BANDUNG;Rekreasi, Olahraga dan Budaya;3;MARET;0.75;PERSEN;2025;3
1791;32;JAWA BARAT;3273;KOTA BANDUNG;Pendidikan;3;MARET;0.92;PERSEN;2025;3
1792;32;JAWA BARAT;3273;KOTA BANDUNG;Penyediaan Makanan dan Minuman/ Restoran;3;MARET;1.02;PERSEN;2025;3
1793;32;JAWA BARAT;3273;KOTA BANDUNG;Perawatan Pribadi da Jasa Lainnya;3;MARET;9.96;PERSEN;2025;4
1794;32;JAWA BARAT;3273;KOTA BANDUNG;Makanan, Minuman dan Tembakau;4;APRIL;1.58;PERSEN;2025;3
1795;32;JAWA BARAT;3273;KOTA BANDUNG;Pakaian dan Alas Kaki;4;APRIL;0.43;PERSEN;2025;3
1796;32;JAWA BARAT;3273;KOTA BANDUNG;Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga;4;APRIL;1.41;PERSEN;2025;3
1797;32;JAWA BARAT;3273;KOTA BANDUNG;Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga;4;APRIL;-1.72;PERSEN;2025;3
1798;32;JAWA BARAT;3273;KOTA BANDUNG;Kesehatan;4;APRIL;2.33;PERSEN;2025;3
1799;32;JAWA BARAT;3273;KOTA BANDUNG;Transportasi;4;APRIL;-0.01;PERSEN;2025;3
1800;32;JAWA BARAT;3273;KOTA BANDUNG;Informasi, Komunikasi dan Jasa Keuangan;4;APRIL;-0.47;PERSEN;2025;3
1801;32;JAWA BARAT;3273;KOTA BANDUNG;Rekreasi, Olahraga dan Budaya;4;APRIL;1.02;PERSEN;2025;3
1802;32;JAWA BARAT;3273;KOTA BANDUNG;Pendidikan;4;APRIL;0.92;PERSEN;2025;3
1803;32;JAWA BARAT;3273;KOTA BANDUNG;Penyediaan Makanan dan Minuman/ Restoran;4;APRIL;0.97;PERSEN;2025;3
1804;32;JAWA BARAT;3273;KOTA BANDUNG;Perawatan Pribadi da Jasa Lainnya;4;APRIL;10.16;PERSEN;2025;4
1805;32;JAWA BARAT;3273;KOTA BANDUNG;Makanan, Minuman dan Tembakau;5;MEI;0.69;PERSEN;2025;3
1806;32;JAWA BARAT;3273;KOTA BANDUNG;Pakaian dan Alas Kaki;5;MEI;0.28;PERSEN;2025;3
1807;32;JAWA BARAT;3273;KOTA BANDUNG;Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga;5;MEI;1.23;PERSEN;2025;3
1808;32;JAWA BARAT;3273;KOTA BANDUNG;Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga;5;MEI;-2.0;PERSEN;2025;3
1809;32;JAWA BARAT;3273;KOTA BANDUNG;Kesehatan;5;MEI;2.38;PERSEN;2025;3
1810;32;JAWA BARAT;3273;KOTA BANDUNG;Transportasi;5;MEI;-0.29;PERSEN;2025;3
1811;32;JAWA BARAT;3273;KOTA BANDUNG;Informasi, Komunikasi dan Jasa Keuangan;5;MEI;0.02;PERSEN;2025;3
1812;32;JAWA BARAT;3273;KOTA BANDUNG;Rekreasi, Olahraga dan Budaya;5;MEI;1.07;PERSEN;2025;3
1813;32;JAWA BARAT;3273;KOTA BANDUNG;Pendidikan;5;MEI;0.92;PERSEN;2025;3
1814;32;JAWA BARAT;3273;KOTA BANDUNG;Penyediaan Makanan dan Minuman/ Restoran;5;MEI;0.9;PERSEN;2025;3
1815;32;JAWA BARAT;3273;KOTA BANDUNG;Perawatan Pribadi da Jasa Lainnya;5;MEI;10.98;PERSEN;2025;4
1816;32;JAWA BARAT;3273;KOTA BANDUNG;Makanan, Minuman dan Tembakau;6;JUNI;1.51;PERSEN;2025;3
1817;32;JAWA BARAT;3273;KOTA BANDUNG;Pakaian dan Alas Kaki;6;JUNI;0.38;PERSEN;2025;3
1818;32;JAWA BARAT;3273;KOTA BANDUNG;Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga;6;JUNI;1.68;PERSEN;2025;3
1819;32;JAWA BARAT;3273;KOTA BANDUNG;Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga;6;JUNI;-2.44;PERSEN;2025;3
1820;32;JAWA BARAT;3273;KOTA BANDUNG;Kesehatan;6;JUNI;2.68;PERSEN;2025;3
1821;32;JAWA BARAT;3273;KOTA BANDUNG;Transportasi;6;JUNI;-0.63;PERSEN;2025;3
1822;32;JAWA BARAT;3273;KOTA BANDUNG;Informasi, Komunikasi dan Jasa Keuangan;6;JUNI;0.01;PERSEN;2025;3
1823;32;JAWA BARAT;3273;KOTA BANDUNG;Rekreasi, Olahraga dan Budaya;6;JUNI;0.79;PERSEN;2025;3
1824;32;JAWA BARAT;3273;KOTA BANDUNG;Pendidikan;6;JUNI;0.92;PERSEN;2025;3
1825;32;JAWA BARAT;3273;KOTA BANDUNG;Penyediaan Makanan dan Minuman/ Restoran;6;JUNI;0.81;PERSEN;2025;3
1826;32;JAWA BARAT;3273;KOTA BANDUNG;Perawatan Pribadi da Jasa Lainnya;6;JUNI;10.85;PERSEN;2025;4
1827;32;JAWA BARAT;3273;KOTA BANDUNG;Makanan, Minuman dan Tembakau;7;JULI;2.21;PERSEN;2025;3
1828;32;JAWA BARAT;3273;KOTA BANDUNG;Pakaian dan Alas Kaki;7;JULI;0.62;PERSEN;2025;3
1829;32;JAWA BARAT;3273;KOTA BANDUNG;Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga;7;JULI;2.71;PERSEN;2025;3
1830;32;JAWA BARAT;3273;KOTA BANDUNG;Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga;7;JULI;-2.56;PERSEN;2025;3
1831;32;JAWA BARAT;3273;KOTA BANDUNG;Kesehatan;7;JULI;3.14;PERSEN;2025;3
1832;32;JAWA BARAT;3273;KOTA BANDUNG;Transportasi;7;JULI;-0.17;PERSEN;2025;3
1833;32;JAWA BARAT;3273;KOTA BANDUNG;Informasi, Komunikasi dan Jasa Keuangan;7;JULI;0.22;PERSEN;2025;3
1834;32;JAWA BARAT;3273;KOTA BANDUNG;Rekreasi, Olahraga dan Budaya;7;JULI;1.06;PERSEN;2025;3
1835;32;JAWA BARAT;3273;KOTA BANDUNG;Pendidikan;7;JULI;1.08;PERSEN;2025;3
1836;32;JAWA BARAT;3273;KOTA BANDUNG;Penyediaan Makanan dan Minuman/ Restoran;7;JULI;0.82;PERSEN;2025;3
1837;32;JAWA BARAT;3273;KOTA BANDUNG;Perawatan Pribadi da Jasa Lainnya;7;JULI;9.73;PERSEN;2025;4
1838;32;JAWA BARAT;3273;KOTA BANDUNG;Makanan, Minuman dan Tembakau;8;AGUSTUS;1.81;PERSEN;2025;3
1839;32;JAWA BARAT;3273;KOTA BANDUNG;Pakaian dan Alas Kaki;8;AGUSTUS;0.65;PERSEN;2025;3
1840;32;JAWA BARAT;3273;KOTA BANDUNG;Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga;8;AGUSTUS;2.75;PERSEN;2025;3
1841;32;JAWA BARAT;3273;KOTA BANDUNG;Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga;8;AGUSTUS;-3.28;PERSEN;2025;3
1842;32;JAWA BARAT;3273;KOTA BANDUNG;Kesehatan;8;AGUSTUS;3.68;PERSEN;2025;3
1843;32;JAWA BARAT;3273;KOTA BANDUNG;Transportasi;8;AGUSTUS;-0.95;PERSEN;2025;3
1844;32;JAWA BARAT;3273;KOTA BANDUNG;Informasi, Komunikasi dan Jasa Keuangan;8;AGUSTUS;0.12;PERSEN;2025;3
1845;32;JAWA BARAT;3273;KOTA BANDUNG;Rekreasi, Olahraga dan Budaya;8;AGUSTUS;1.13;PERSEN;2025;3
1846;32;JAWA BARAT;3273;KOTA BANDUNG;Pendidikan;8;AGUSTUS;0.77;PERSEN;2025;3
1847;32;JAWA BARAT;3273;KOTA BANDUNG;Penyediaan Makanan dan Minuman/ Restoran;8;AGUSTUS;0.8;PERSEN;2025;3
1848;32;JAWA BARAT;3273;KOTA BANDUNG;Perawatan Pribadi da Jasa Lainnya;8;AGUSTUS;8.72;PERSEN;2025;4
1849;32;JAWA BARAT;3274;KOTA CIREBON;Makanan, Minuman dan Tembakau;1;JANUARI;2.63;PERSEN;2025;3
1850;32;JAWA BARAT;3274;KOTA CIREBON;Pakaian dan Alas Kaki;1;JANUARI;2.77;PERSEN;2025;3
1851;32;JAWA BARAT;3274;KOTA CIREBON;Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga;1;JANUARI;-7.41;PERSEN;2025;3
1852;32;JAWA BARAT;3274;KOTA CIREBON;Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga;1;JANUARI;1.62;PERSEN;2025;3
1853;32;JAWA BARAT;3274;KOTA CIREBON;Kesehatan;1;JANUARI;0.48;PERSEN;2025;3
1854;32;JAWA BARAT;3274;KOTA CIREBON;Transportasi;1;JANUARI;0.53;PERSEN;2025;3
1855;32;JAWA BARAT;3274;KOTA CIREBON;Informasi, Komunikasi dan Jasa Keuangan;1;JANUARI;-0.04;PERSEN;2025;3
1856;32;JAWA BARAT;3274;KOTA CIREBON;Rekreasi, Olahraga dan Budaya;1;JANUARI;1.6;PERSEN;2025;3
1857;32;JAWA BARAT;3274;KOTA CIREBON;Pendidikan;1;JANUARI;1.8;PERSEN;2025;3
1858;32;JAWA BARAT;3274;KOTA CIREBON;Penyediaan Makanan dan Minuman/ Restoran;1;JANUARI;2.27;PERSEN;2025;3
1859;32;JAWA BARAT;3274;KOTA CIREBON;Perawatan Pribadi da Jasa Lainnya;1;JANUARI;1.78;PERSEN;2025;3
